student_name,student_id,major,period,grade,passed_subject,get_subject
윤정환,2016032716,우주과학과,7,4,"['ME479-02', 'SM207-00', 'AR211-02', 'GED1873-G00', 'GEN301-00', 'GED1862-G00', 'ME335-02', 'AMTH1009-00', 'APCH1101-02', 'GED1408-G01', 'EE497-10', 'ESP105-01', 'AE451-01', 'GEC1105-G10', 'CPE401-03', 'PM1019-01', 'APCH3601-00', 'PE302-01', 'FR4024-00', 'ID2013-01']","['GEC1104-G24', 'GEC1102-G30', 'GEE1332-G05', 'GED1960-G00', 'GED1504-G00', 'GEB1202-G05']"
박예주,2020203846,우주과학과,4,2,"['GEC1403-G30', 'GEC1104-G17', 'AR455-00', 'APHY1000-07', 'GEC2001-G28', 'TK311-02', 'APHY2105-00', 'CPE201-12', 'BIO101-03', 'FT3043-00', 'PM2023-12', 'VID2002-00']","['GEC2001-G31', 'GEC1403-G12', 'GED1801-G00', 'GED1861-G00', 'GEC1105-G23', 'GEC1105-G00']"
강유안,2014317465,우주과학과,7,4,"['EE342-01', 'IE411-00', 'PE403-00', 'BIO101-04', 'GEE1657-G00', 'CSE444-00', 'FT4077-00', 'APHY3100-00', 'FT3039-00', 'SPACE203-00', 'APHY4403-00', 'GEC1403-G00', 'APHY1000-08', 'APHY1002-08', 'PM3016-00', 'IE207-01', 'SC400-01', 'VID2019-00', 'AMIE321-00', 'GEE1345-G01']","['GED1528-G00', 'EDU2103-G04', 'EDU3106-G00', 'GEC1102-G33']"
이혜윤,2015869194,우주과학과,4,2,"['PM3022-01', 'VID3011-00', 'GEC1105-G36', 'GEC1105-G18', 'EE207-02', 'IS2104-00', 'GEC1102-G49', 'PM1019-15', 'PM3022-07', 'ESP105-02']","['GED1626-G00', 'GEC2001-G31', 'GEC1403-G16', 'GED1208-G00', 'GEC2001-G04', 'GED1945-G00']"
정우주,2021518104,우주과학과,1,1,"['GEC0103-G04', 'GEB1202-G00', 'GEB1202-G00', 'GEE1193-G00', 'GED1208-G01', 'GED1501-G00']","['GEC1102-G35', 'GEC1105-G41', 'GED1305-G00', 'GEC1105-G35', 'GEE1959-G01']"
장태호,2018311922,우주과학과,6,3,"['SWCON253-01', 'DC401-00', 'CPE201-05', 'FD111-01', 'DC403-00', 'CDG0266-00', 'CHE431-02', 'FR2022-00', 'PM2018-01', 'EE209-00', 'CSE302-03', 'AE431-00', 'GEE1625-G00', 'PAM401-00', 'VID2008-01']","['GEC1104-G30', 'GED1717-G01', 'GED1206-G00', 'GEE1127-G00', 'GEC1102-G02', 'GED1311-G00']"
장강현,2018830311,우주과학과,7,4,"['GEN409-00', 'OMB211-00', 'CSE203-04', 'SPACE471-00', 'GEC0103-G09', 'AR111-04', 'CE275-02', 'EE202-05', 'FR2013-00', 'GED1301-G00', 'GEE1332-G00', 'FT3035-00', 'ME275-02', 'CA1006-00', 'AMTH2004-01', 'APHY1100-01', 'APCH1131-00', 'AR271-00', 'DC213-00', 'EDU4104-G01', 'APCH1121-02', 'GEC1105-G51', 'IE203-01', 'APCH1121-05']","['GED1955-G00', 'GEE1613-G00', 'GED1223-G00', 'GEC2001-G07']"
한정원,2012212113,우주과학과,3,2,"['AE302-00', 'SM207-00', 'ENV274-00', 'GEC0103-G11', 'CA1007-01', 'EE497-02', 'PM3022-03', 'EE209-04']","['GED1202-G01', 'GEC1102-G23', 'GEC1104-G14', 'GEC1102-G26']"
조진원,2013850915,우주과학과,8,4,"['GEC2001-G24', 'FD110-02', 'GEC1403-G18', 'CSE335-00', 'TK310-02', 'CPE101-10', 'GEC1104-G04', 'CSE204-01', 'ID2013-01', 'ME479-01', 'PE107-02', 'FR2011-01', 'GEC1105-G47', 'AMIE396-02', 'GEN306-00', 'AMTH2004-00', 'IS2513-00', 'FT2069-00', 'EDU3131-G00', 'GI404-01', 'APCH3403-01', 'PE307-01', 'AMTH1004-05', 'SM327-00']","['GEE1332-G00', 'GEC1403-G07', 'GEC1104-G24', 'GEC1104-G11']"
최하윤,2018857642,우주과학과,7,4,"['GEC2001-G29', 'PM4025-01', 'GEC1102-G44', 'IS1001-00', 'CE251-01', 'GEC2001-G14', 'GED1356-G01', 'ME335-01', 'GEC1403-G19', 'BME316-00', 'FR4024-00', 'IS3103-00', 'GED1735-G00', 'ESP118-00', 'EE361-01', 'CHI314-00', 'GEC1102-G37', 'DC205-00', 'GEC1105-G18', 'GED1876-G00', 'CPE104-05', 'IE207-00', 'CSE433-00', 'EDU3131-G00']","['GEC1105-G24', 'GEB1202-G05', 'GEC1104-G10', 'GED1962-G00']"
장유성,2013950343,우주과학과,8,4,"['AMIE201-00', 'EE497-13', 'TC324-00', 'JP476-00', 'GEC2001-G29', 'NE311-00', 'AMTH1004-03', 'ME375-01', 'AR251-00', 'GEN303-00', 'AE331-00', 'FR4015-00', 'ESP101-00', 'PM4025-01', 'GEC1104-G45', 'IS3002-01', 'GED1329-G00', 'GEC1102-G34', 'RU1101-01', 'GED1459-G00']","['GED1440-G01', 'GEE1344-G02', 'GED1356-G00', 'GEC2001-G01']"
윤희진,2015569381,우주과학과,8,4,"['ME401-00', 'ELC374-00', 'APCH1101-05', 'CHI211-00', 'GEC1102-G21', 'LA420-00', 'CSE327-00', 'GED1539-G00', 'CSE305-00', 'CHE132-02', 'GED1509-G00', 'ME331-04', 'SPACE301-00', 'GED1665-G00', 'PE105-01', 'IS3404-00', 'GEC1104-G24', 'CHE355-00', 'GI302-01', 'GEB1101-G02']","['GEE1657-G00', 'GED1628-G00', 'GED1215-G00', 'GEE1959-G00']"
강유신,2021914718,우주과학과,2,1,"['RTG106-00', 'EE497-15', 'HBT325-00', 'PM1014-01']","['GED1502-G01', 'GEE1615-G00', 'GED1113-G00', 'GEB1202-G05']"
조민정,2014661951,우주과학과,7,4,"['AMTH1004-03', 'CHI201-01', 'CPE104-01', 'FD101-00', 'AR111-04', 'CE378-02', 'AT401-00', 'TK308-02', 'GED1959-G04', 'GEN305-01', 'GEC1105-G46', 'PM4025-10', 'AE351-01', 'ELC202-00', 'HBT302-00', 'DC205-00', 'GEC1102-G44', 'ENV385-00', 'APCH1101-00', 'FD105-02', 'GEC1102-G04', 'GEC1102-G14', 'HBT325-00', 'CPE401-13']","['GEE1332-G04', 'GEC1403-G16', 'GEC1403-G23', 'GEC1105-G12', 'GEC1102-G30', 'GEE1644-G00']"
이석준,2018521429,우주과학과,4,2,"['GEC2001-G31', 'APHY2000-00', 'GEE1642-G01', 'PM1019-06', 'CPE401-08', 'ME331-03', 'GEC1403-G12', 'GED1242-G00', 'TK101-02', 'ME335-02']","['GEC1102-G07', 'GED1957-G01', 'GED1955-G00', 'GEC1102-G08', 'GEC1102-G14']"
임승환,2012260750,우주과학과,6,3,"['VID2008-00', 'GEC1104-G12', 'APHY4403-00', 'GEN203-00', 'ME312-02', 'GEC0103-G09', 'AR311-01', 'CHE257-02', 'GED1357-G00', 'CHI107-01', 'IE410-00', 'IS2203-00', 'AE103-00', 'GEE1344-G00', 'ME202-03']","['GEE1630-G00', 'GED1217-G01', 'GED1861-G00', 'GEE1332-G02', 'GEC2001-G14']"
임관우,2017935811,우주과학과,6,3,"['GI306-01', 'FD110-02', 'FDA401-00', 'AMIE394-01', 'GEE1665-G01', 'AMTH1009-08', 'GEC1102-G11', 'GEE1265-G00', 'GEC1403-G32', 'GED1206-G00', 'PM2023-01', 'CHI103-02', 'DC402-00', 'CA2004-00', 'GEC2001-G11']","['GEC1105-G48', 'GEC2001-G31', 'GEC1104-G07', 'GEC1102-G18', 'GEC1102-G52']"
조해준,2021764514,우주과학과,2,1,"['IS3532-00', 'OMB310-00', 'CPE101-05', 'FD101-04']","['GEE1958-G00', 'GEC1403-G14', 'GEE1193-G00', 'GED1958-G00', 'GEC1105-G44', 'GED1206-G00']"
최승헌,2020741005,우주과학과,4,2,"['ME205-02', 'TK308-02', 'DC304-01', 'CHE456-00', 'APHY4403-00', 'PM4025-03', 'CHE351-01', 'AMTH1002-17', 'ESP118-00', 'GED1995-G00', 'CA2004-00', 'FT4075-00']","['EDU4103-G00', 'EDU4103-G01', 'GEE1657-G01', 'GEC1102-G25', 'GEC1105-G41']"
김소율,2014569509,우주과학과,8,4,"['GEN403-00', 'CHI314-00', 'APHY1100-01', 'GEC0103-G11', 'AR411-02', 'JP211-02', 'CA3017-00', 'GEC1403-G26', 'SM327-03', 'NE205-00', 'GED1959-G03', 'EE321-01', 'APHY1100-02', 'AE201-00', 'GEC1105-G19', 'CDG3253-01', 'AMIE220-01', 'IS2104-00', 'EE201-02', 'FSB241-00']","['GED1621-G00', 'GEE1956-G06', 'GEC1403-G19', 'GEC1403-G04', 'GED1958-G00']"
정지아,2018292057,우주과학과,8,4,"['NE441-00', 'GED1626-G00', 'SWCON104-00', 'GED1517-G00', 'GEC0103-G09', 'GED1947-G01', 'GEC1104-G43', 'ESP324-00', 'AMIE271-00', 'ELC301-00', 'CPE201-02', 'APCH2101-01', 'ME305-02', 'EDU3184-G01', 'GI205-01', 'GEC1403-G27', 'CSE436-00', 'EE209-04', 'FR1011-00', 'FR4041-00', 'GEC2001-G30', 'BME203-00', 'ESP319-00', 'GEB1102-G05']","['GEC1105-G04', 'GEC1104-G20', 'GEC1104-G15', 'GEC1104-G39', 'GEE1633-G01', 'GEC1105-G05']"
윤동훈,2016824947,우주과학과,6,3,"['CPE201-05', 'GEB1102-G08', 'PM3022-13', 'GED1540-G00', 'GEC1102-G19', 'CSE335-00', 'ESP309-01', 'ME375-01', 'ME479-02', 'GED1961-G01', 'GEN405-00', 'CHI203-00', 'EE202-02', 'AMIE461-00', 'GEC2001-G31', 'GED1502-G00', 'PE205-01', 'EE209-04']","['GED1736-G00', 'GEE1330-G01', 'GEB1102-G05', 'GEE1330-G02', 'GEE1605-G00']"
윤연재,2021199583,우주과학과,2,1,"['NE361-00', 'FT4077-00', 'AMTH1009-12', 'SM316-01']","['IPE102-00', 'GEC1101-G02', 'GED1113-G01', 'GEE1668-G00']"
강서은,2011434840,우주과학과,5,3,"['APHY1000-01', 'ME314-02', 'GEB1101-G01', 'GEC1105-G47', 'AMTH1002-12', 'HBT301-00', 'GED1717-G00', 'SC209-01', 'CPE108-00', 'GEN302-00', 'PAM332-00', 'ESP105-01', 'AE271-00', 'TC316-00', 'IE306-00']","['GEE1332-G05', 'GEC1102-G21', 'GED1517-G00', 'GEC1105-G27']"
임아인,2015053826,우주과학과,6,3,"['EE210-02', 'ESP207-02', 'EE497-11', 'VID2019-01', 'PM2023-14', 'GEC1104-G31', 'GED1215-G00', 'FT3075-00', 'APCH4401-00', 'GEC0103-G13', 'GEC1403-G22', 'EE422-00', 'CPE201-01', 'AMTH1002-12', 'APHY1002-12']","['GED1202-G01', 'GEC0103-G00', 'GED1961-G01', 'GED1820-G00']"
박다니,2021951235,우주과학과,1,1,"['CHE331-02', 'CPE104-04', 'CPE103-00', 'AR111-04', 'GEC1102-G25', 'FT2068-00']","['EDU2107-G00', 'GEC2001-G02', 'GED1737-G00', 'GEC1102-G35']"
정현서,2016333622,우주과학과,3,2,"['PM1019-11', 'AMTH1002-08', 'ELC356-00', 'GEC1104-G20', 'ME211-04', 'HBT401-00', 'CHI303-01', 'PM2023-05']","['GED1721-G00', 'GEC1105-G28', 'GEC0103-G01', 'GED1965-G00']"
한시원,2012558322,우주과학과,8,4,"['PM3022-03', 'GEN410-00', 'PE403-00', 'AE103-00', 'CHE257-01', 'GI102-01', 'FDA202-00', 'SWCON201-00', 'GEE1633-G00', 'GED1215-G00', 'PM2015-00', 'ID2003-01', 'ESP203-00', 'GEC0103-G13', 'GEC1101-G01', 'EE211-02', 'PM3022-02', 'IS2201-00', 'SPACE371-00', 'GED1734-G00', 'RU1103-00', 'FT4074-00', 'GEC1102-G10', 'PM4028-00']","['GEC1105-G02', 'GEC1104-G30', 'GED1202-G00', 'GEC1102-G45', 'GEC1102-G05']"
서다혜,2012543355,우주과학과,4,2,"['GEC1105-G17', 'APHY3602-00', 'APCH2101-00', 'PE218-00', 'AMTH1002-09', 'APCH2201-01', 'AMTH1002-16', 'GED1820-G00', 'GEC1104-G18', 'PM2019-00']","['GED1865-G00', 'GEC1105-G39', 'GEE1668-G00', 'GED1136-G00']"
윤진혁,2021886314,우주과학과,2,1,"['GEC2001-G00', 'CPE101-02', 'CA3018-00', 'GED1957-G01', 'IS3001-01', 'ID2019-00']","['GEE1956-G02', 'GEE1956-G03', 'GEE1332-G00', 'GEC0103-G02', 'GED1733-G00', 'GEC1403-G20']"
김형우,2015605506,우주과학과,5,3,"['ID4014-00', 'EE201-04', 'CSE301-02', 'EDU3359-G00', 'AMTH1009-05', 'ELC343-00', 'GEB1202-G00', 'LA326-00', 'SPACE212-00', 'AMTH1002-14', 'GEC1102-G36', 'TC433-00', 'FD112-00', 'IS1004-01', 'CHI302-00']","['GED1119-G00', 'GEC1105-G08', 'GEC1403-G14', 'GEC1403-G23']"
윤민건,2021042520,우주과학과,1,1,"['AE473-00', 'APCH1101-07', 'SC305-01', 'ID2003-00', 'IS2515-00', 'AMTH1002-00']","['GEE1332-G01', 'GEE1332-G04', 'GEE1959-G00', 'GEE1605-G00', 'GEC1104-G02', 'GEC1102-G15']"
김혜주,2012603626,우주과학과,4,2,"['EE370-01', 'APCH4600-00', 'ME477-01', 'EE497-04', 'BME412-04', 'ME252-02', 'AR211-03', 'AMTH1002-13']","['GED1108-G00', 'GED1947-G00', 'GEE1648-G00', 'GEE1630-G00']"
정은진,2012933058,식물환경신소재공학과,7,4,"['AR111-01', 'GED1656-G00', 'GED1860-G00', 'VID3003-00', 'AMTH2010-00', 'GEC1104-G01', 'ENV281-00', 'EE342-01', 'GEN301-00', 'GED1202-G01', 'GEN315-00', 'AR411-02', 'GEC1101-G02', 'APHY1002-26', 'FR1011-01', 'GED1820-G00', 'CHI315-00', 'APCH3501-00', 'GED1242-G00', 'FSB381-00', 'APCH3403-00', 'CPE301-03', 'EE211-01', 'GEC1102-G17']","['GED1540-G00', 'GEC2001-G11', 'GEC1102-G44', 'GEE1625-G00', 'GED1467-G00', 'GEC1102-G15']"
박은성,2011895451,식물환경신소재공학과,6,3,"['ME331-01', 'IS3513-00', 'TK311-02', 'GED1966-G00', 'AMTH1009-15', 'GEC1105-G13', 'IS4401-00', 'IE207-01', 'GEC1102-G33', 'CHE232-05', 'GEC1102-G01', 'EDU3357-G00', 'DC204-00', 'PE400-00', 'IS3002-01', 'AR112-02', 'PAM320-00', 'GEN418-00']","['GEC2001-G05', 'GEC1403-G30', 'GEC1105-G12', 'GED1113-G01', 'GED1135-G00']"
정주성,2017662944,식물환경신소재공학과,6,3,"['EE206-00', 'GEC1104-G29', 'FDA301-00', 'GEC1105-G51', 'APHY1002-12', 'AMTH1009-00', 'GEB1301-G01', 'AMTH1002-03', 'GEC1105-G31', 'PM1019-18', 'GEC1105-G10', 'GEC1102-G16', 'GEC2001-G02', 'CPE401-10', 'EE321-00', 'AMTH1004-05', 'ELC374-00', 'GEC1105-G39']","['GEC0103-G07', 'EDU3121-G00', 'GEB1102-G02', 'GEC0103-G11', 'GED1860-G00']"
윤정호,2019151619,식물환경신소재공학과,3,2,"['GEC1105-G22', 'GED1959-G00', 'CHI103-01', 'GED1408-G00', 'APCH3301-00', 'PAM320-00', 'PM2026-00', 'PM4025-01']","['GEC2001-G11', 'GED1861-G00', 'GEC1102-G05', 'GEB1102-G08', 'GEC1403-G21', 'GEE1960-G00']"
강서경,2018171278,식물환경신소재공학과,4,2,"['EDU3106-G01', 'ME477-01', 'GED1504-G00', 'ME305-01', 'ME335-02', 'AMTH3025-00', 'IS3002-01', 'BME412-07', 'GED1739-G00', 'ID2003-00', 'ESP309-02', 'APHY3200-00']","['GEC1105-G00', 'GEC1102-G36', 'GED1202-G01', 'GEB1301-G01', 'GEC2001-G20']"
최성욱,2016635790,식물환경신소재공학과,4,2,"['ME335-01', 'CPE401-03', 'IE415-00', 'GEC1105-G38', 'FD101-00', 'EE209-02', 'IS2202-01', 'APCH1121-03', 'GED1544-G00', 'SC400-01']","['GED1656-G00', 'GEC1105-G32', 'GEC1105-G24', 'GEE1956-G02']"
이윤호,2021010893,식물환경신소재공학과,2,1,"['GED1801-G00', 'SM424-00', 'CPE201-07', 'FSB361-00', 'IS1001-02', 'GEC1102-G19']","['GEC2001-G11', 'GEC1105-G18', 'GEC1403-G34', 'GEE1265-G00']"
정시온,2011493785,식물환경신소재공학과,5,3,"['GEE1332-G06', 'EDU2101-G00', 'TK201-01', 'GED1735-G00', 'IE203-01', 'DC401-00', 'FT1073-00', 'IS2301-00', 'GEC1102-G08', 'PE106-01', 'AR452-00', 'JP111-01', 'EDU3105-G00', 'ID4014-01', 'GEC1104-G20']","['GED1541-G00', 'GED1544-G00', 'EDU4104-G01', 'GEE1670-G00']"
정현재,2016697252,식물환경신소재공학과,6,3,"['IE315-01', 'FSB231-00', 'KO3103-00', 'APHY1002-25', 'CHE431-05', 'FD103-03', 'KO4304-00', 'SWCON103-00', 'RU4102-00', 'IS2001-01', 'AR371-00', 'GEC1104-G37', 'CA1006-01', 'CSE201-01', 'RU2201-00', 'RU4102-00', 'ME231-01', 'ENV357-00']","['GED1511-G00', 'GEC1105-G21', 'GEC1105-G48', 'GEC1104-G01', 'GED1957-G01', 'GEB1202-G00']"
박주아,2021684565,식물환경신소재공학과,1,1,"['FD110-02', 'GEN203-01', 'DC204-00', 'ME211-04', 'EE497-06', 'ME202-02']","['GEB1102-G02', 'GEC0103-G07', 'GEC1105-G29', 'GEC1102-G14', 'GED1628-G00']"
김시우,2014633890,식물환경신소재공학과,6,3,"['RU1301-00', 'SPACE322-00', 'GEC1101-G00', 'SWCON366-00', 'CPE401-13', 'GEE1332-G01', 'CDG3278-00', 'AMTH1004-01', 'APCH4105-00', 'ENV276-00', 'IS2204-00', 'TK210-02', 'GI408-00', 'APHY4000-00', 'BIO101-05']","['GEC2001-G31', 'GEC1102-G21', 'GEC1104-G16', 'EDU3171-G00', 'GED1989-G00', 'GEC2001-G21']"
한하루,2021941778,식물환경신소재공학과,1,1,"['GEN401-00', 'AMIE396-04', 'ME252-01', 'APCH2202-00', 'CSE305-00']","['GEC2001-G01', 'GEC1105-G27', 'GEC1104-G33', 'GED1717-G03', 'GEC1105-G43', 'GED1135-G00']"
한로하,2021748721,식물환경신소재공학과,1,1,"['EDU3104-G00', 'GED1958-G00', 'GEC1104-G32', 'GEC1102-G01', 'SWCON254-00']","['GEC1104-G39', 'GED1508-G00', 'GEC1102-G39', 'GEC1105-G24']"
최정환,2017129586,식물환경신소재공학과,4,2,"['GEC1102-G34', 'APCH3403-00', 'GEB1102-G04', 'BIO101-00', 'GEN401-00', 'CHE257-02', 'ENV212-01', 'FT3047-00', 'ELC104-00', 'AMIE471-00', 'GEE1330-G05', 'ME251-04']","['GEC1105-G03', 'GEC1403-G21', 'GED1223-G01', 'GED1215-G00', 'GEC1105-G12', 'GED1960-G00']"
서재희,2021295814,식물환경신소재공학과,1,1,"['EDU2102-G01', 'RU3101-00', 'GEC1102-G45', 'GED1993-G00', 'IE301-00', 'NE446-00']","['GEC2001-G30', 'GEC1102-G52', 'GEC1403-G24', 'GEE1345-G00']"
최승아,2021007666,식물환경신소재공학과,2,1,"['JP233-00', 'GEC1403-G27', 'GEN301-01', 'AMTH1002-08']","['GEC1105-G25', 'GEB1202-G00', 'GED1657-G00', 'GED1738-G00', 'GED1528-G00', 'GEC1403-G24']"
서혜민,2014379064,식물환경신소재공학과,6,3,"['GEC1104-G26', 'EDU3342-G00', 'OMB301-00', 'OMB401-00', 'GED1987-G00', 'ELC464-00', 'SC402-01', 'FSB271-00', 'GEC1403-G10', 'EE211-00', 'APCH3606-00', 'GED1801-G00', 'RU1103-02', 'TK105-00', 'GEC1403-G09']","['GEE1332-G00', 'GEC1104-G10', 'GED1860-G00', 'GEC1403-G04']"
장동하,2012619689,식물환경신소재공학과,4,2,"['GED1717-G03', 'SWCON367-00', 'ESP309-00', 'JP411-00', 'TK311-02', 'IS2514-00', 'CA1007-01', 'SWCON201-00', 'APCH2201-01', 'AMTH4010-00']","['GEC1102-G54', 'GEC1105-G22', 'GED1628-G00', 'GEC1403-G05']"
이세훈,2021353404,식물환경신소재공학과,2,1,"['PM1018-00', 'CDG0264-00', 'GEE1345-G00', 'DC201-00', 'GED1537-G00']","['GED1217-G01', 'GEC1102-G05', 'GED1135-G00', 'GEC1104-G09', 'GEC1104-G02', 'GEC1105-G09']"
윤가영,2017759608,식물환경신소재공학과,7,4,"['EE213-01', 'GEC0103-G10', 'AR211-03', 'BIO101-05', 'AMTH2010-00', 'AR352-00', 'ESP328-00', 'GEC1102-G39', 'ELC356-00', 'CHE355-00', 'APHY1002-18', 'RU2201-00', 'ESP239-00', 'ME211-04', 'GEC2001-G38', 'IS3513-00']","['GED1959-G03', 'EDU3101-G00', 'EDU4104-G00', 'GEC1104-G35', 'GED1738-G00', 'GED1208-G00']"
조소율,2021350188,식물환경신소재공학과,2,1,"['IE415-00', 'ME231-02', 'ELC257-00', 'CE375-01', 'GEC1403-G17', 'GEC2001-G31']","['GED1947-G01', 'EDU3345-G00', 'GEE1961-G01', 'GEB1202-G05', 'GEC1104-G05']"
정지후,2018116705,식물환경신소재공학과,8,4,"['ME321-02', 'CHE132-01', 'CPE201-11', 'CDG3277-00', 'RU4104-00', 'VID3028-00', 'GEE1330-G01', 'GEC1104-G02', 'TC313-01', 'GED1873-G00', 'ME331-03', 'RU3101-00', 'AR511-03', 'GEC1105-G38', 'TC433-00', 'CHE252-02']","['GEC1105-G05', 'GEC1102-G37', 'GEC1105-G25', 'GEB1101-G01']"
이봄,2014904512,식물환경신소재공학과,8,4,"['CE275-01', 'CDG3255-00', 'NE203-00', 'GEB1202-G04', 'CE377-02', 'CPE401-02', 'EE211-03', 'ME477-01', 'CPE104-01', 'PM2018-00', 'ME431-01', 'TK201-02', 'ELC253-00', 'AMIE371-00', 'GED1544-G00', 'SM209-00', 'PM3022-19', 'IS2103-00', 'GED1353-G00', 'CSE406-00', 'CA1008-00', 'EE497-01', 'PM3016-01', 'SM321-00']","['GED1511-G00', 'GED1868-G00', 'GEC1105-G21', 'GEC1105-G44', 'GEC2001-G03', 'GEC1403-G08']"
서지선,2021533254,식물환경신소재공학과,1,1,"['GED1987-G00', 'SC305-01', 'EE343-00', 'FD101-01']","['GEC1101-G00', 'GED1508-G00', 'GEE1613-G00', 'GEE1345-G01']"
임유찬,2021770281,식물환경신소재공학과,1,1,"['NE354-00', 'GED1206-G00', 'CPE103-02', 'SM321-00']","['GED1363-G00', 'GEE1605-G00', 'GED1540-G00', 'GED1717-G01', 'EDU3104-G00']"
정혜성,2018653759,식물환경신소재공학과,7,4,"['GED1663-G00', 'AE271-00', 'GEC1105-G04', 'CE277-02', 'GEE1608-G00', 'ESP207-00', 'ME431-01', 'IS1003-01', 'CSE302-01', 'LA315-00', 'TK306-01', 'CPE301-06', 'PM1019-05', 'CE202-01', 'EE497-05', 'GEC2001-G35', 'EE207-00', 'DC404-00', 'SC305-01', 'ESP203-00', 'KO3106-00', 'GEC2001-G17', 'AMTH2006-00', 'GEN305-01']","['GEE1267-G00', 'GEE1961-G00', 'GEC1102-G37', 'GEC2001-G01', 'GED1305-G00', 'GEC1403-G12']"
한세아,2013364256,식물환경신소재공학과,5,3,"['EE341-01', 'JP251-00', 'PM1019-04', 'VID4018-01', 'AMTH4007-00', 'RU2101-00', 'CSE405-00', 'IE301-01', 'VID2007-01', 'ELC356-00', 'IS4205-00', 'APCH3403-01']","['GEC1102-G47', 'GED1509-G00', 'GED1991-G00', 'GED1508-G01']"
서유민,2018823533,식물환경신소재공학과,5,3,"['KO3106-00', 'HBT329-00', 'GEC1403-G08', 'GEC1104-G35', 'GEB1102-G08', 'TC324-00', 'ENV485-00', 'GEE1625-G00', 'NE203-00', 'GED1235-G00', 'ELC201-00', 'ESP105-01', 'KO4105-00', 'GEN202-01', 'IS1003-01', 'JP231-00', 'ELC359-00', 'RU3304-00']","['GEC1104-G02', 'GEE1633-G01', 'GEC2001-G40', 'GEC1102-G31', 'GED1957-G02', 'GEB1101-G01']"
한은후,2016033195,식물환경신소재공학과,6,3,"['GED1656-G00', 'BME406-00', 'GEC1105-G51', 'IE201-00', 'CE474-00', 'GEC1403-G31', 'CHE331-01', 'GEC2001-G00', 'PM2023-13', 'CE277-01', 'GEC1102-G39', 'ME252-02', 'IS4102-00', 'PM2023-18', 'FD110-02']","['GEC1105-G26', 'GED1540-G00', 'GEC1105-G21', 'GED1955-G00', 'EDU4103-G00', 'GEE1127-G01']"
조윤석,2021389093,식물환경신소재공학과,2,1,"['CPE401-05', 'CHE232-05', 'AMTH1004-00', 'TK210-01', 'GED1739-G00']","['GED1959-G03', 'GED1528-G00', 'GEC2001-G33', 'GED1991-G00']"
조태이,2013242247,식물환경신소재공학과,3,2,"['SPACE312-01', 'EDU2101-G01', 'EE201-01', 'IS3001-00', 'CHI417-00', 'BIO101-04', 'GEC0103-G09', 'IPE401-00', 'GEC1104-G00', 'SM332-00']","['GEB1102-G03', 'GEE1345-G01', 'GEB1202-G06', 'GEC1102-G42']"
박서하,2021565446,식물환경신소재공학과,1,1,"['BIO101-03', 'GEC1105-G02', 'ID3016-00', 'GEC2001-G25', 'AR311-01', 'GEC1104-G38']","['GED1223-G01', 'GED1539-G00', 'GEC1105-G48', 'GEE1343-G00', 'GEC2001-G10']"
윤승현,2021648853,식물환경신소재공학과,2,1,"['GED1710-G00', 'EE341-02', 'JP481-00', 'APCH3301-01', 'GEC1102-G09']","['GEC1104-G07', 'GEC1102-G13', 'GEB1201-G00', 'GEE1667-G00']"
임상민,2021956180,식물환경신소재공학과,1,1,"['APHY1000-04', 'IS1001-00', 'GEC1403-G15', 'IE301-00', 'LA316-00', 'CDG0266-00']","['GEE1615-G00', 'GED1459-G00', 'EDU4103-G01', 'GEE1644-G00', 'GEC1105-G07', 'GEC2001-G41']"
강하람,2016632327,식물환경신소재공학과,3,2,"['GED1357-G00', 'SWCON401-00', 'IE301-00', 'GEC2001-G22', 'GED1301-G00', 'CE485-03', 'GEC0103-G09', 'JP232-00', 'GEE1642-G01', 'ESP334-00', 'GEE1127-G01', 'VID4025-00']","['GED1650-G00', 'GEC1104-G20', 'GEE1642-G00', 'GEC0103-G05', 'GED1440-G00', 'GEC2001-G14']"
한선준,2012172854,식물환경신소재공학과,3,2,"['APCH3501-00', 'SPACE301-00', 'EE211-03', 'AR211-04', 'APHY3201-00', 'GEC1105-G06', 'EE368-02', 'TK306-02']","['GED1362-G00', 'GEC1104-G18', 'GEE1345-G00', 'GED1356-G01']"
박서율,2012485737,식물환경신소재공학과,8,4,"['GEC1105-G04', 'GEC1403-G14', 'GED1540-G00', 'PM3016-00', 'AMTH1004-03', 'CDG0266-00', 'KO3102-00', 'NE103-00', 'NE321-00', 'CPE201-06', 'FR3041-00', 'PM4015-00', 'GEC1104-G07', 'EDU3193-G00', 'BIO101-00', 'PM1003-00', 'SWCON367-00', 'PM1014-00', 'ME251-03', 'FR4301-00']","['GED1665-G00', 'EDU2103-G03', 'GEC1102-G24', 'GED1860-G00', 'GEB1301-G01', 'GED1432-G00']"
조주은,2016608629,식물환경신소재공학과,5,3,"['GE2001-00', 'GEE1956-G02', 'KO3102-00', 'CPE301-03', 'APHY3200-00', 'EDU4103-G01', 'GEE1961-G00', 'CPE401-06', 'ME351-01', 'SWCON253-00', 'GEC2001-G02', 'AE271-00', 'GEC2001-G41', 'CSE103-03', 'GED1739-G00']","['GEC1104-G27', 'GEC1102-G25', 'GED1240-G00', 'GEC1102-G42']"
